"response"	"v1"	"v2"	"v3"	"v4"	"v5"	"v6"	"v7"	"v8"	"v9"	"v10"	"v11"	"v12"	"v13"	"v14"	"v15"	"v16"	"v17"	"v18"	"v19"	"v20"	"v21"	"v22"	"v23"	"v24"	"v25"	"v26"	"v27"	"v28"	"v29"	"v30"	"v31"	"v32"	"v33"	"v34"	"v35"	"v36"	"v37"	"v38"	"v39"	"v40"	"v41"	"v42"	"v43"	"v44"	"v45"	"v46"	"v47"	"v48"	"v49"	"v50"	"v51"	"v52"	"v53"	"v54"	"v55"	"v56"	"v57"	"v58"	"v59"	"v60"	"v61"	"v62"	"v63"	"v64"	"v65"	"v66"	"v67"	"v68"	"v69"	"v70"	"v71"	"v72"	"v73"	"v74"	"v75"	"v76"	"v77"	"v78"	"v79"	"v80"	"v81"	"v82"	"v83"	"v84"	"v85"	"v86"	"v87"	"v88"	"v89"	"v90"	"v91"	"v92"	"v93"	"v94"	"v95"	"v96"	"v97"	"v98"	"v99"	"v100"	"v101"	"v102"	"v103"	"v104"	"v105"	"v106"	"v107"	"v108"	"v109"	"v110"	"v111"	"v112"	"v113"	"v114"	"v115"	"v116"	"v117"	"v118"	"v119"	"v120"	"v121"	"v122"	"v123"	"v124"	"v125"	"v126"	"v127"	"v128"	"v129"	"v130"	"v131"	"all.var.na.count"
"Class_1"	1.34545535902	8.21835770638	4	4.77554391024	8.87020905348	2.32727194338	1.8181823826	0.0105544279642	13.6842114812	1.29102881643	15.9722224764	6.35641538941	2.35573814844	13.5365257353	1.87969993223	1.81818228439	3.44146885079	0.103186991114	0.10823047081	19.1205532213	8.55687874946	4319	-1.19977103324e-07	3	0.148989057384	2.13333238631	2.03636372141	0.58584558183	9.67272761128	1	4	1.41818190403	1.6000005736	6.71406371681	10.181817212	10.4461634877	0.800000220307	8	5.18686212805	9.38354653065	8.36363635765	11.9272734144	2.22222156779	10.2107653668	13.1089658004	0.114195575544	3	12.6714241189	8.72727301867	1.75482453533	5.88375485127	2	15.7894734748	0.0380408561967	0.218182382769	127	3.78181837542	0.136985691536	10.003861267	1.99999902948	15.2950622851	0	0.151674014222	5.93632557098	17.3616600143	3	10.4727273278	14.3835625274	1.81818271581	13.6886825776	6	8	1.88078620001	2	4	2.10280722072	7.49090813377	16.3636373008	2	1.05263103713	6.40089485881	8.54641074085	1.96363616381	0.436363775213	6.84544689729e-07	1.30909189744	11.8237935522	4.6545447236	0.0664582976136	1.02601934499	3	0.92864019309	6.04454545129	1.46353764359	0.999342040289	7.63636430924	11.9999992417	6.61689063381	0.933334009087	19.8630138636	6.87955305422	2.1416513102	2.57023166209	1.50621349777	0.00783069022626	11.8280769438	3	2.44228295348	6.43092104257	2	4.36363644617	18	1	14.7896813007	18.1818174967	2.25563975367	8.35386286033	12.7999993715	-9.33730236864e-07	0.821917527411	2.24999994222	12.6315794804	1.06185839738	0.0103120279881	27	0.395053238356	2.72727311698	2.63620967412	0	1.75999924105	1.81818208128	0
"Class_1"	0.928482070572	9.75269168433	4	5.48338265861	9.22663137295	2.2584695356	3.19949894026	0.0635559413294	8.64516051609	0.765863862314	15.7161627931	6.56206775967	3.22511129104	10.6277122554	1.67359103485	4.61538412989	5.05972447344	0.536434628548	0.160281226751	18.6766944334	6.27219515599	8057	8.53938944669e-07	5	0.156871875459	2.18527889916	3.14931009499	3.40603012805	9.05897038778	4	2	1.2609788485	0.978669075626	7.65874282573	8.58218257467	9.99405060826	0.313725974192	0	1.28280357922	7.36126217023	7.50313674127	13.1493104357	2.49671483524	11.689947371	9.01577526458	0.124938434374	3	10.6443871414	8.00501977106	0.111510700972	4.38727281374	6	15.8448745389	0.143473320495	0.71518253848	21	4.26599705933	2.10803713785	11.4887305675	2.09326672006	16.6408060092	2	0.139153560663	8.21311133276	17.8165453207	1	9.54830664319	16.8379454031	9.7435894966	13.0702346243	6	2	1.83421006825	2	4	3.26327518262	7.6411547449	13.3333334678	5	1.1612909694	5.89173396757	8.2661993882	0.978669528027	0.677540349471	1.30081242245	1.09159339689	13.809738293	2.91091595434	0.115616259311	0.995874787491	3	0.449171772679	6.27289332871	3.81396649193	0.471992076993	7.17691437694	7.13725530036	8.23227200981	1.40317945296	17.8919637007	9.78822624354	1.51254181345	4.78261459458	2.11986818386	0.0592536776887	14.5474592856	3	2.71006100962	8.04276227934	2	1.50564693025	16	21	15.6100281454	10.2564108838	2.52077556327	9.22732421185	7.45098063886	0.442052967622	1.97628410834	1.22257105086	7.48387039507	1.29312695257	0.0222752354395	83	1.8674580166	2.82308615896	2.9944194209	0	0.611765360464	2.05128275785	0
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.31290950456	-999	6.90679186482	-999	10.4789427518	-999	-999	-999	-999	-999	-999	5.67278567518	15939	-999	4	-999	-999	-999	-999	-999	1	2	-999	-999	7.86599134488	-999	-999	-999	0	-999	7.58411175381	-999	-999	-999	-999	-999	-999	9	-999	-999	0.269972216759	-999	5	-999	-999	-999	52	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	2	1	-999	2	2	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	7	35	15.5155758728	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	76	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.05032757081	-999	6.23350162726	-999	11.6363855896	-999	-999	-999	-999	-999	-999	7.07347178123	21339	-999	5	-999	-999	-999	-999	-999	4	2	-999	-999	4.42213600103	-999	-999	-999	0	-999	12.7653576961	-999	-999	-999	-999	-999	-999	9	-999	-999	1.60516408064	-999	13	-999	-999	-999	1	-999	-999	-999	-999	-999	2	-999	-999	-999	1	-999	-999	-999	-999	6	2	-999	2	4	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	7	8	11.9898927424	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	29	-999	-999	-999	0	-999	-999	100
"Class_1"	2.20019773871	3.83596128844	4	3.00962900158	9.79810821962	2.73538196822	1.39742406013	0.851720314781	9.42446001712	1.29102904277	15.8152686384	6.61881674975	4.94999545737	12.1486039893	1.93533631367	6.30137050456	1.89296292952	0.545620720455	0.253509438818	18.7236692449	7.26502357229	22415	19.7784198305	5	1.29757808105	1.63528316827	1.63528196003	4.31259436498	9.06838491336	1	2	1.94747328474	2.89395476408	7.97927091238	9.51437070934	13.868845361	1.7021281495	0	0.0840797773756	7.3829673568	8.3151625471	13.0029742162	1.69651278368	9.48195050398	13.0359297648	0.947906065553	3	14.9078634485	8.85034592711	1.02560360929	8.02589156392	3	16.4153014814	1.01312795287	2.25966234392	25	2.7651147127	20.0000004815	11.3263493204	1.43541466764	13.5979592302	1	1.17872561603	3.56130742537	16.6437250138	1	10.515360927	18.8860110248	10.4109593655	14.7808079599	6	1	2.5722580657	2	4	1.10289116622	8.33498600893	12.0547945739	2	3.30935218259	6.35011271918	3.35034055927	2.61645144545	2.73538087256	4.84962435432	1.26362810098	14.021438866	1.52626392439	1.40251760448	1.19807454032	3	1.15393462901	4.42649412481	2.63472800662	1.33463892625	7.44301323072	11.2056744862	5.80748017859	1.5626030092	4.69023180162e-08	5.11978003019	3.24340110612	3.85279914121	3.00323264836	0.697659357206	8.65615598316	3	2.49738653515	5.78106184222	2	4.16253796031	7	1	15.8848962622	9.58904067138	1.7267755204	12.2512138201	12.7659574663	5.18061803422	1.0362696142	2.95632773081	6.11510784721	9.70045738341	0.644362098533	77	1.0551731613	1.41228889969	2.36271113056	0	4.1418440224	1.64383555991	0
"Class_1"	1.9946101033	9.08681184766	4	4.63277041503	7.74714270417	1.50943328737	2.42587637965	0.0155605233617	10.625000854	1.29102931989	16.312850025	6.0639194297	2.64741380321	12.8239059702	1.72583811076	6.00000078156	3.29120192491	0.108135243763	0.177221749161	18.3969576261	7.91845831524	17724	3.18297503951e-07	3	0.137347715725	1.58131213146	2.31805870647	0.79110626882	9.11051171519	6	2	1.37466336202	1.07816712317	4.70071448051	9.48787025731	11.4574665228	0.888888429874	0	0.848495833257	12.5671086393	7.87061913561	12.6684642679	1.78770990052	10.7643746197	10.6360541839	0.11313595779	3	12.0896915779	8.51752007339	2.5676761468	7.46937781667	2	16.6863903224	0.0920590547925	0.97035083349	21	4.47439372316	0.130719511692	11.8034682424	1.38364778345	17.190894583	4	0.13349883051	5.84716191932	17.7290228976	1	9.64959654821	18.4313729874	11.9999993937	13.6078286601	6	4	1.97858482964	2	4	1.99539173947	7.76280230475	10.0000002356	5	1.87499989549	7.70457450724	8.87332131063	0.808625275479	0.970350153721	0.754717072371	1.13207478205	11.4595948559	2.8032347834	0.0513645072485	1.06018521136	6	0.627227631012	5.11335676306	3.19740257684	0.660738733495	7.60107887051	6.2222220221	7.32148575208	0.988320442032	19.7385624375	8.60705267598	2.00779733715	4.08248038449	1.88036204407	0.00953645425841	12.6028622931	7	2.04090256238	3.63486919872	2	1.29379971016	12	1	12.6007382675	8.00000062913	1.65680536361	6.3307197712	7.11111187423	-5.08979791505e-07	0.784313873561	0.949367296483	8.75000038698	1.75682166899	0.00202668546463	51	1.52271321995	2.9312677982	1.94431025753	0	0.888887987004	3.99999946217	0
"Class_1"	1.46825489974	12.2180222107	1	5.09789764256	9.69065175946	2.27513194705	2.06349130977	0.028657606889	7.96460123997	0.525163926019	15.8987336209	5.2591385532	3.40001918621	15.4210477378	2.24780783436	5.33333391266	6.54225475631	0.187292768397	0.239174848812	18.6768923815	7.96709168238	9805	-5.35248870549e-07	4	0.155760478284	1.7460319463	1.98412754395	1.61428310281	10.0529103782	1	1	1.78571387487	0.793650274014	6.58718010692	9.89418070251	9.1374176884	0.769230400583	0	0.489886090502	8.81340076579	8.30687777328	13.9153435067	1.8227844764	14.9866026812	11.2767939293	0.156949563347	4	8.45741443638	8.86243411226	3.24114126044	4.45806347187	12	16.1052637212	0.16766821572	0.714285819315	126	4.78836019888	0.301886826864	16.3829449558	1.60052923638	17.919538774	0	0.145383290658	10.7624016437	18.1728512345	1	10.4497354614	18.9433966122	11.9999998265	16.0407607861	6	0	2.37341824736	2	4	4.05449488547	8.62433831318	10.6666671109	16	0.707965167338	5.03007368968	7.56567444422	0.634920082471	0.634920710532	1.55339877133	1.62698369357	15.9268103053	2.85714317768	0.128866356035	1.11994847185	3	0.842287122018	7.00259509568	3.67056300274	0.867129164368	8.09523748419	8.46153832721	5.88812369522	0.921516182322	19.6226419911	11.0641143507	2.02097098327	5.20894237705	3.25853131302	0.0323094230322	17.8285174722	3	3.71470825066	11.7269740772	3	0.952381784559	3	26	15.6690733384	7.99999900647	1.73684123926	10.7652108319	9.23076969622	-3.84013702844e-07	0.528301453729	0.716418716621	7.25663664872	1.15559282906	0.169867454834	85	1.52325592134	0.744046873569	3.78482263143	0	0.769230529277	3.99999924141	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.29102782465	-999	6.76031360016	-999	11.9678250164	-999	-999	-999	-999	-999	-999	7.10790250297	12714	-999	5	-999	-999	-999	-999	-999	4	2	-999	-999	7.54182334645	-999	-999	-999	0	-999	8.0746693309	-999	-999	-999	-999	-999	-999	3	-999	-999	0.632382551721	-999	8	-999	-999	-999	21	-999	-999	-999	-999	-999	2	-999	-999	-999	1	-999	-999	-999	-999	6	2	-999	2	4	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	2	-999	2	1	15.3089148819	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	52	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	3.65426709312	-999	8.626260826	-999	14.2381903382	-999	-999	-999	-999	-999	-999	8.20028148662	23153	-999	3	-999	-999	-999	-999	-999	4	3	-999	-999	6.75349764464	-999	-999	-999	0	-999	11.6995884842	-999	-999	-999	-999	-999	-999	3	-999	-999	0.269973057267	-999	3	-999	-999	-999	48	-999	-999	-999	-999	-999	0	-999	-999	-999	1	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	14	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	2	-999	21	1	12.3641671007	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	10	-999	-999	-999	1	-999	-999	100
"Class_1"	2.39018131318	5.04996769058	4	4.74966009347	9.96637580427	3.15245518224	2.7562436883	0.117557615543	8.50678724575	4.70459453126	15.4469851487	8.27144803424	3.10495155945	12.2894419115	1.76933782243	3.65079314482	3.16110914092	2.40723818309	0.224294982336	15.8471095439	2.32010641429	5927	2.21876161531e-07	4	0.148228926078	1.97387307049	3.58311894483	4.96258335301	7.20068822349	4	3	1.2144696226	2.17054337783	6.98364663693	8.42377351561	13.1707322116	0.937499935347	0	15.2587103442	12.3927360373	6.39965492075	12.6270459107	2.59875282061	8.13821898056	8.43399427657	0.136711362858	3	13.2373469221	7.96726913461	3.39960434563	7.0457234382	10	15.6459337019	0.168231771076	1.24030969898	52	4.12575453193	4.16324157397	9.96290342795	1.75280019926	14.3840179057	0	0.15203761073	5.52947491117	13.8163018681	1	8.28596077751	5.72519159097	7.61904833569	10.5545163299	6	2	2.03568906706	2	4	1.91149462553	5.61584889279	14.1269832372	2	2.0814476866	5.70429444832	10.6304720409	2.29974216328	1.18863027351	1.96319023716	0.917311724697	9.4547075729	3.29026773422	0.160941477586	0.950309663242	2	0.40700190368	4.94164245804	4.59781587382	0.476159507912	5.63307576745	6.93750063901	8.219931387	1.12116031677	15.7428061056	6.1137776732	6.59896147748	6.93593921387	2.07489147644	0.0842508217679	11.1211279776	6	2.78722455657	3.24013100476	2	4.03100717527	20	1	13.102479522	12.380953156	2.65550147152	6.06942935376	7.81249979707	0.236510278999	0.17028763666	2.88648649069	6.42533838255	2.46777180817	0.030860594162	7	1.73112313411	3.08462589206	2.24121807034	2	1.57499941918	2.38095326173	0
"Class_1"	0.999400245365	4.33370823158	4	4.18253616668	7.96067503631	2.76110394206	2.43097168011	1.15663212914	10.4553733543	1.81619322115	13.7393416287	6.97386961922	5.14915758683	12.1486047135	3.37203829153	5.15837189203	2.66112501309	1.56618800818	0.219415806183	17.0260900911	6.73308448896	3754	-2.72283856699e-07	5	0.862570245053	2.49799824155	2.52100822593	7.12208667216	8.52941172604	1	3	2.58403423354	2.65306052115	7.52374383724	6.98679417471	15.8386945387	0.444444009242	0	0.234331820098	8.63179159555	6.77070814381	13.6014408298	2.76492022979	9.59855889408	6.09678033323	0.733291651143	3	14.1522357538	7.88115303177	1.11070347547	7.49263975854	13	13.7086549257	0.799446493705	1.92676979962	92	4.21968865438	15.4422387168	8.22190512278	2.38795538885	12.8126196157	1	0.807621385481	4.59358595864	14.5505123514	1	9.85594290397	17.4638998278	9.68325700743	10.2833551536	6	3	3.64139268567	2	4	1.62645555866	7.35894278555	13.9366515151	2	2.07650195309	8.95006512908	3.50232580382	2.77310966201	2.05282077668	4.78203400201	2.07082853212	6.91601252201	2.3649453034	0.371164307778	0.641001970715	6	0.579656432906	5.63939654756	3.96700674386	0.675281613015	5.84633816468	10.7160500068	7.20147311007	1.7276907957	4.39530697139	6.12759990482	2.40750014793	5.50019884273	3.59197096348	0.60291781305	9.3255826179	7	1.34032399333	2.04067044974	2	4.10564324404	10	35	15.091410792	10.3167419287	3.05418733887	7.62063019439	11.2098768316	4.55331978928	2.32852024738	3.51865957316	8.37887100365	4.11121754338	0.328830585447	39	1.70197778671	4.37800131759	1.31831465738	2	2.18271637272	0.814478687655	0
"Class_0"	1.25169210621	8.83987012736	4	4.88986528734	7.78749161009	1.62381594671	3.11231367091	0.0660985168904	8.68852489333	2.62582156206	15.4992067029	7.80920631927	2.53090872748	11.3544993094	1.54581228389	4.73684155185	3.97634180192	0.624779303232	0.163460765314	17.9009883358	5.83904812972	6773	-4.91750405717e-09	5	0.213098836789	2.20793951167	3.17997243745	3.15800738037	8.02435722125	1	2	1.07577891786	1.02841619062	6.38444562604	8.25439740916	11.4217731378	0.434782785805	0	3.59794476011	11.2481004703	6.61705016775	12.11096063	2.82091887989	11.2109286045	8.7015950483	0.113748564973	9	11.7696234193	7.34776760906	0.44164079954	7.11456801769	3	15.6829677125	0.0558045593484	0.933693921345	52	4.19485891352	1.67420880327	11.1654350819	2.08389621442	16.3609775337	4	0.12452242415	6.74207388335	16.9680954392	1	8.5385652349	14.6153848373	12.1052630688	10.0993937132	6	4	1.74986811636	2	4	2.45911112908	6.88768642524	12.6315788291	3	1.47540987112	7.66260943337	8.87332161323	0.974288970443	0.730716628705	2.0000006151	0.893098177929	11.5211681643	2.35453410117	0.0693615023515	0.900296352751	3	0.400405310239	5.46731779272	3.78366591977	0.426237131521	6.29228650491	7.30434762366	11.151310887	1.21560658979	17.8054307446	8.54848185103	1.99441321088	4.91886429496	1.79949541163	0.0432746512518	13.0299202844	3	1.99974122744	3.70065809859	1	1.21786191127	16	35	12.8361449769	7.89473710865	2.83305324118	6.39790944729	7.73913035366	0.0623652461521	2.03619830943	1.32596701171	7.21311376021	1.70667759977	0.00401923105204	62	1.7494086429	4.69384242656	1.96395649945	0	0.660869458824	2.63157830765	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	3.91684977012	-999	8.48964318854	-999	14.3373581717	-999	-999	-999	-999	-999	-999	8.18243738602	1091	-999	5	-999	-999	-999	-999	-999	1	3	-999	-999	6.01690591602	-999	-999	-999	0	-999	13.1285726558	-999	-999	-999	-999	-999	-999	3	-999	-999	1.18553381727	-999	7	-999	-999	-999	52	-999	-999	-999	-999	-999	0	-999	-999	-999	3	-999	-999	-999	-999	6	3	-999	2	4	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	-999	-999	2	-999	7	1	11.4410817567	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	18	-999	-999	-999	3	-999	-999	100
"Class_1"	8.10768710887e-07	6.1341646443	4	3.82988165599	8.87693278487	3.28542009797	1.97125316132	0.0179502226435	7.89473652955	1.57549199942	16.9672128252	6.26068257824	2.61757422843	13.2190258242	1.15740727135	4.0000008818	3.49387422037	0.134285360625	0.1809796915	18.8434667686	8.11971213025	23063	7.23424075026e-07	4	0.151668515974	1.65639914837	1.97125255881	1.03912750397	9.60985697566	4	2	0.924025143836	0.82135546666	7.66385137753	11.1704312626	10.4461627523	3.07075168849e-08	0	0.683261900552	8.16800600419	8.50102571939	12.5256681233	1.80327907787	13.0985809855	12.6040758408	0.149204638647	9	11.4275647164	8.99383996679	2.6014235497	6.29840782424	5	17.0085469499	0.0469038813439	0.369609621923	52	3.61396350046	-5.87868189085e-07	14.9083628232	1.65639945484	17.905797841	1	0.187922805343	6.37246769426	18.0724454146	1	10.0205337071	17.7894742374	6.00000039272	14.2943073311	2	1	1.28073710959	2	2	2.06016241424	8.29568782539	15.9999992938	3	1.052631288	6.39250223596	8.54057125674	0.985627117474	0.492812754699	0.555556385394	0.800821210804	11.1421587712	2.71047216028	0.0852176962729	1.14271206002	3	0.842904396653	5.89969264704	2.65328587809	0.870783129711	8.17248376186	9.1666659757	6.73227340643	1.43052717539	19.9999992493	9.05399394806	2.08810947007	3.93941171969	1.70106147485	0.0135279129345	13.7264672825	3	2.34601985337	6.46381634842	1	1.72484696039	6	5	15.8798677083	14.0000005793	1.88034255489	8.36132911961	9.16666734977	4.49732318601e-07	1.57894756776	1.09588970935	6.84210470611	2.38390181237	0.160451318791	5	1.02616551696	2.15605726074	2.64108635945	0	0.83333342418	-8.50739122226e-07	0
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.22538298222	-999	6.5911995359	-999	11.6841116273	-999	-999	-999	-999	-999	-999	6.98978333571	16217	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	2.56962464702	-999	-999	-999	0	-999	15.8707771837	-999	-999	-999	-999	-999	-999	9	-999	-999	0.968380237212	-999	11	-999	-999	-999	1	-999	-999	-999	-999	-999	1	-999	-999	-999	2	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	1	-999	9	34	8.12188254606	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	60	-999	-999	-999	0	-999	-999	100
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.05032912425	-999	6.63264753585	-999	10.4789421231	-999	-999	-999	-999	-999	-999	5.89349015081	12561	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	6.02595322015	-999	-999	-999	0	-999	10.229360183	-999	-999	-999	-999	-999	-999	5	-999	-999	0.495927873306	-999	2	-999	-999	-999	70	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	3	1	-999	2	2	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	1	-999	16	19	13.6964562767	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	83	-999	-999	-999	0	-999	-999	100
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	0.787745915892	-999	6.2080299115	-999	11.3544994606	-999	-999	-999	-999	-999	-999	7.03975834754	19807	-999	3	-999	-999	-999	-999	-999	4	2	-999	-999	4.99857567383	-999	-999	-999	0	-999	11.5896093173	-999	-999	-999	-999	-999	-999	5	-999	-999	1.14004939165	-999	12	-999	-999	-999	108	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	1	-999	13	19	12.8386326525	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	22	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	6.54266894319	-999	10.6936212793	-999	15.1391303166	-999	-999	-999	-999	-999	-999	8.75149958467	1733	-999	4	-999	-999	-999	-999	-999	4	3	-999	-999	7.3797734607	-999	-999	-999	0	-999	13.6162359991	-999	-999	-999	-999	-999	-999	3	-999	-999	0.41963184291	-999	13	-999	-999	-999	28	-999	-999	-999	-999	-999	0	-999	-999	-999	1	-999	-999	-999	-999	2	1	-999	2	2	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	2	-999	15	1	10.5452621878	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	13	-999	-999	-999	1	-999	-999	100
"Class_0"	1.44984290795	4.60118823122	4	4.04237882979	9.9945940685	2.14733581247	1.661442808	4.92365668578	6.16666663606	0.525165036321	17.0909081022	6.10283560119	6.10880244999	9.60354258823	1.33961576889	1.97530947146	4.8226308584	1.18453637609	0.268697077997	19.0958499743	5.67206248347	4309	-3.20932306173e-08	3	6.73317506847	1.73850527416	2.0768024679	5.45435034498	10.6034487168	8	2	1.30485871704	3.80877694801	7.96083493344	11.6927897964	12.6963578867	0.943396171358	0	1.05859276281	6.64134253062	10.6818186111	15.6426331342	1.51724125711	11.239776581	5.49770243644	5.17070251405	6	11.0602041225	11.1598747658	0.896486849455	5.84347744039	11	17.0583887305	5.67845672737	3.12695828003	41	3.10344910937	19.4988067389	10.9094274563	1.59482744744	15.1050232571	1	6.34709076715	7.86926485866	15.9980246586	3	12.5000001781	17.4463013335	10.9465010628	15.4775162029	6	1	1.44984412469	2	4	3.01777862063	9.40438931171	17.2016454709	11	1.33333339129	5.67165048141	3.52622575937	4.91379358793	1.12852623758	4.19161692976	1.02272825667	12.7222248664	2.64890331944	7.27684557929	0.650990514726	3	1.13326370412	7.80417769505	3.32018827357	1.33440459489	9.04388806527	10.4716982327	2.5668538858	1.22126430877	0.119332350628	6.91851456394	9.33278634495	5.20297589354	3.07529711079	4.76103220543	13.4386037978	3	2.86104540644	8.30743938118	1	5.12539154318	7	37	16.304237503	8.97119323153	1.64079808935	13.2099523151	11.4150939031	0.0929708408566	1.56324488091	4.40308993943	4.83333343598	3.02662834551	3.99213950753	28	1.16642895248	1.63107376196	2.84882323437	0	4.58490574478	0.823045674906	0
"Class_0"	-999	-999	4	-999	6.14849925608	-999	-999	1.71769135311	-999	1.29102835943	-999	6.72282752598	-999	10.7607972411	-999	-999	-999	-999	-999	-999	5.89701332258	4561	-999	5	1.65469738068	-999	-999	-999	-999	4	2	-999	-999	7.97011843796	-999	16.5547256776	-999	0	-999	7.39743794793	-999	-999	-999	-999	-999	1.98151029894	3	-999	-999	0.736556527369	-999	11	-999	1.45539690039	-999	21	-999	-999	-999	-999	-999	2	1.42620232077	-999	-999	1	-999	-999	-999	13.3914091715	2	2	-999	2	2	-999	-999	-999	5	-999	11.006308557	2.89367585444	-999	-999	-999	-999	5.08674513259	-999	1.8056599576	-999	8	-999	-999	-999	-999	-999	-999	5.362968911	-999	-999	-999	-999	-999	-999	0.577796152112	-999	4	1.23241074967	0.934447661537	2	-999	2	1	15.7851956343	-999	-999	4.97669845284	-999	-999	-999	-999	-999	-999	2.34506026647	87	-999	-999	0.8224479441	0	-999	-999	81
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.31291082648	-999	6.05570255071	-999	12.4610326261	-999	-999	-999	-999	-999	-999	7.73014930461	10944	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	6.88127890961	-999	-999	-999	0	-999	9.14116214068	-999	-999	-999	-999	-999	-999	10	-999	-999	2.63517001205	-999	6	-999	-999	-999	107	-999	-999	-999	-999	-999	1	-999	-999	-999	2	-999	-999	-999	-999	2	1	-999	2	2	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	1	-999	3	19	15.2559594838	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	68	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.29102784805	-999	6.11249217737	-999	13.0447459954	-999	-999	-999	-999	-999	-999	8.09456614017	5413	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	6.31917191055	-999	-999	-999	0	-999	10.0079596033	-999	-999	-999	-999	-999	-999	3	-999	-999	2.43269077833	-999	7	-999	-999	-999	51	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	2	1	-999	2	2	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	2	-999	10	1	14.582776383	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	39	-999	-999	-999	0	-999	-999	100
